14:10:36 time x y voltage current 
14:10:37 time x y voltage current 
14:10:38 time x y voltage current 
14:10:39 time x y voltage current 
14:10:40 time x y voltage current 
14:10:41 time x y voltage current 
14:10:42 time x y voltage current 
14:10:43 time x y voltage current 
14:10:44 time x y voltage current 
14:10:45 time x y voltage current 
14:10:46 time x y voltage current 
14:10:47 time x y voltage current 
14:10:48 time x y voltage current 
15:31:54 4595 27.22 60.59 33.8 74.01 1
15:31:55 4596 98.44 41.76 23.01 83.17 1
15:31:56 4597 76.74 4.09 21.41 18.37 1
15:31:57 4598 66.84 19.68 18.53 65.65 1
15:31:58 4599 92.36 83.8 22.45 85.98 1
15:31:59 4600 32.74 25.51 40.4 64.36 1
15:32:00 4601 77.84 59.87 96.97 62.02 1
15:32:01 4602 20.81 61.7 73.96 48.04 1
15:32:02 4603 22.28 7.75 22.05 20.71 1
15:32:03 4604 49.51 45.06 3.88 26.25 1
15:32:04 4605 49.15 25.3 44.62 15.99 1
15:32:05 4606 44.98 63.15 81.64 37.34 1
15:32:06 4607 46.95 4.09 23.31 79.69 1
15:32:07 4608 29.6 63.72 44.05 7.44 1
15:32:08 4609 23.59 41.01 69.46 44.4 1
15:32:09 4610 2.7 43.41 92.45 24.99 1
15:32:10 4611 51.17 14.49 45.71 0.68 1
15:32:11 4612 59.55 49.59 26.94 8.7 1
15:32:12 4613 74.89 71.56 24.69 19.87 1
15:32:13 4614 34.71 6.33 57.21 81.66 1
15:32:14 4615 10.42 80.53 61.35 40.02 1
15:32:15 4616 44.25 5.39 47.46 67.84 1
15:32:16 4617 46.41 16.92 12.24 49.11 1
15:32:17 4618 60.34 4.68 74.11 11.51 1
15:32:18 4619 19.17 19.81 12.2 78.72 1
15:32:19 4620 69.41 39.14 87.42 44.29 1
15:32:20 4621 10.7 12.11 64.16 45.42 1
15:32:21 4622 18.44 21.37 27.07 28.87 1
15:32:22 4623 1.89 88.43 68.9 46.14 1
15:32:23 4624 93.82 16.36 13.97 40.22 1
15:32:24 4625 33.28 26.22 89.34 93.63 1
15:32:25 4626 30.9 63.45 5.14 50.07 1
15:32:26 4627 83.26 17.34 28.79 52.66 1
15:32:27 4628 56.49 16.21 96.96 67.19 1
15:32:28 4629 28.32 61.11 12.6 46.77 1
15:32:29 4630 82.48 39.68 75.65 84.38 1
15:32:30 4631 28.1 44.54 30.52 21.92 1
15:32:31 4632 60.9 44.5 62.14 94.19 1
15:32:32 4633 70.72 51.48 87.82 1.61 1
15:32:33 4634 14.92 92.96 51.69 98.19 1
15:32:34 4635 10.3 80.48 50.85 66.79 1
15:32:35 4636 96.69 47.81 33.98 25.01 1
15:32:36 4637 8.91 46.59 71.79 91.4 1
15:32:37 4638 86.27 47.43 75.78 14.37 1
15:32:38 4639 91.98 6.29 36.29 52.88 1
15:32:39 4640 50.79 98.44 47.06 21.5 1
15:32:40 4641 49.92 34.87 23.11 64.85 1
15:32:41 4642 27.83 74.8 63.03 38.14 1
15:32:42 4643 55.28 13.88 4.92 51.97 1
15:32:43 4644 60.12 37.37 8.16 9.89 1
15:32:44 4645 68.89 6.63 15.54 40.65 1
15:32:45 4646 5.05 25.68 66.73 21.97 1
15:32:46 4647 46.55 44.93 56.77 25.4 1
15:32:47 4648 48.12 97.64 83.24 89.16 1
15:32:48 4649 37.39 6.44 74.35 78.01 1
15:32:49 4650 64.18 15.14 2.85 38.26 1
15:32:50 4651 23.11 84.09 45.66 83.23 1
15:32:51 4652 21.46 53.82 93.13 90.35 1
15:32:52 4653 60.46 8.67 31 65.51 1
15:32:53 4654 34.35 97.74 87.49 80.9 1
15:32:54 4655 42.66 44.25 6.3 90.79 1
15:32:55 4656 41.89 89.54 79.94 79.28 1
15:32:56 4657 95.99 54.29 57.28 60.16 1
15:32:57 4658 69.43 60.14 98.43 92.55 1
15:32:58 4659 44.22 44.09 75.78 65.68 1
15:32:59 4660 97.92 68.91 56.03 58.37 1
15:33:00 4661 77.58 87.03 23.88 11.92 1
15:33:01 4662 84.76 11.36 92.83 27.41 1
15:33:02 4663 55.62 99.14 18.2 97.51 1
15:33:03 4664 88.67 98.14 76.79 84.66 1
15:33:04 4665 52.43 34.07 44.82 21.86 1
15:33:05 4666 94.21 43.25 14.41 38.43 1
15:33:06 4667 87.34 90.19 4.11 85.25 1
15:33:07 4668 59.1 60.15 43.62 36.67 1
15:33:08 4669 47.17 67.51 48.6 31.92 1
15:33:09 4670 78.88 41.42 59.34 34.49 1
15:33:10 4671 40.56 77.54 32 29.23 1
15:33:11 4672 75.68 8.79 13.88 28.11 1
15:33:12 4673 42.86 58.7 49.97 37.07 1
15:33:13 4674 1.95 64.38 75.51 89.29 1
15:33:14 4675 54.57 79.62 74.54 13.66 1
15:33:15 4676 39.77 18.16 50.34 86.94 1
15:33:16 4677 85.67 98.94 18.86 64.55 1
15:33:17 4678 40.36 78.2 99.04 80.92 1
15:33:18 4679 55.74 31.04 10.14 31.42 1
15:33:19 4680 39.83 24.03 59.53 82.69 1
15:33:20 4681 82.74 9.5 19.76 84.69 1
15:33:21 4682 73.88 95.27 73.97 28.44 1
15:33:22 4683 74.89 48.51 42.11 14.65 1
15:33:23 4684 66.67 92.45 1.58 52.34 1
15:33:24 4685 91.38 20.44 16.88 31.74 1
15:33:25 4686 98.65 15.92 12.65 54.39 1
15:33:26 4687 46.96 22.8 85.82 86.8 1
15:33:27 4688 46.83 45.34 69.48 29.56 1
15:33:28 4689 54.84 89.24 14.24 28.72 1
15:33:29 4690 84.51 88.22 57.17 59.39 1
15:33:30 4691 36.73 99.28 74.04 3.4 1
15:33:31 4692 91.72 75.62 55.75 83.1 1
15:33:32 4693 96.07 72.63 14.83 94.72 1
15:33:33 4694 18.87 59.6 56.15 51.23 1
15:33:34 4695 70.38 26.67 57.8 22.04 1
15:33:35 4696 78.35 0.92 45.56 52.25 1
15:33:36 4697 54.94 31.36 58.93 51.67 1
15:33:37 4698 90.39 58.22 40.42 79.54 1
15:33:38 4699 52.16 95.58 53.48 10.41 1
15:33:39 4700 3.88 9.86 43.93 13.49 1
15:33:40 4701 0.95 13.42 2.95 19.83 1
15:33:41 4702 73.02 59.1 71.06 43.39 1
15:33:42 4703 85.78 28.86 65.44 64.13 1
15:33:43 4704 29.78 11 16.38 84.73 1
15:33:44 4705 42.37 75.31 36.39 32.75 1
15:33:45 4706 33.52 76.82 12.28 85.69 1
15:33:46 4707 72.39 65.77 96.11 76.28 1
15:33:47 4708 75.63 40.04 89.77 76.59 1
15:33:48 4709 53.46 92.73 96.42 26.47 1
15:33:49 4710 51.83 67.48 69.87 37.61 1
15:33:50 4711 96.34 35.3 1.74 26.12 1
15:33:51 4712 46.31 18.12 10.84 88.68 1
15:33:52 4713 93.44 47.24 21.42 26.96 1
15:33:53 4714 24.06 33.71 12.64 96.46 1
15:33:54 4715 99.49 8.75 72.73 75.12 1
15:33:55 4716 48.79 62.5 51.71 2.25 1
15:33:56 4717 55.23 48.12 28.72 7.06 1
15:33:57 4718 15.6 98.6 44.67 11.93 1
15:33:58 4719 33.9 46.41 38.06 80.21 1
15:33:59 4720 64.54 48.91 68.88 57.97 1
15:34:00 4721 96.16 90.3 84.93 20.21 1
15:34:01 4722 24.01 97.57 16.67 23.49 1
15:34:02 4723 6.32 89.41 98.62 55.12 1
15:34:03 4724 51.9 50.32 57.37 7.13 1
15:34:04 4725 98.45 86.09 14.19 14.04 1
15:34:05 4726 84.68 58.87 25.98 18.57 1
15:34:06 4727 5.28 64.04 98.79 69.82 1
15:34:07 4728 12.95 67.66 27.78 9.1 1
15:34:08 4729 57.96 12.7 29.32 81.97 1
15:34:09 4730 10.27 45.99 5.46 16.6 1
15:34:10 4731 35.39 4.08 71.72 87.29 1
15:34:11 4732 54.4 29.08 94.43 52.84 1
15:34:13 4733 15.17 8.61 66.89 99.85 1
15:34:14 4734 67.49 92.88 18.42 72.77 1
15:34:15 4735 56.91 17.21 42.59 69.87 1
15:34:16 4736 84.87 70.37 78.97 42.82 1
15:34:17 4737 83.08 8.28 24.79 93.35 1
15:34:18 4738 54.27 30.26 9.95 89.66 1
15:34:19 4739 34.34 81.67 76.95 88.75 1
15:34:20 4740 10.74 71.37 41.59 25.91 1
15:34:21 4741 79.99 8.47 25.76 47.48 1
15:34:22 4742 1.35 44.19 20.25 58.27 1
15:34:23 4743 61.4 62.84 28.13 46.26 1
15:34:24 4744 33.21 7.09 89.09 16.28 1
15:34:25 4745 24.84 38.11 21.47 85.29 1
15:34:26 4746 74.48 89.23 63.42 22.43 1
15:34:27 4747 26.91 48.88 70.23 44.64 1
15:34:28 4748 92.29 8.06 98.23 41.68 1
15:34:29 4749 46.81 93.4 69.42 54.56 1
15:34:30 4750 54.53 31.73 63.29 78.68 1
15:34:31 4751 57.11 42.33 0.92 15.51 1
15:34:32 4752 39.52 44.22 27.22 64.37 1
15:34:33 4753 82.34 48.69 49.65 56.82 1
15:34:34 4754 37.92 13.07 79.25 64.83 1
15:34:35 4755 61.95 49.47 9.47 54.24 1
15:34:36 4756 57.54 7.69 95.92 4.35 1
15:34:37 4757 1.08 65.33 58.92 55.62 1
15:34:38 4758 97.07 22.21 34.29 54.17 1
15:34:39 4759 64.54 35.21 69.69 4.05 1
15:34:40 4760 79.44 96.91 68.43 61.78 1
15:34:41 4761 45.6 18.08 18.6 83.52 1
15:34:42 4762 31.15 97.85 48.35 93.1 1
15:34:43 4763 47.32 57.82 47.34 4.86 1
15:34:44 4764 65.52 43.25 9.21 66.61 1
15:34:45 4765 8.58 68.14 22.22 5.64 1
15:34:46 4766 90.35 56.51 59.82 54.88 1
15:34:47 4767 91.73 29.5 58.94 71.17 1
15:34:48 4768 26.4 27.36 32.95 72.01 1
15:34:49 4769 45.44 51.55 55.52 76.6 1
15:34:50 4770 49.4 3.87 69.7 96.72 1
15:34:51 4771 61.69 17.03 1.58 27.21 1
15:34:52 4772 60.29 10.79 93.82 68.87 1
15:34:53 4773 78.93 16.04 74.51 69.27 1
15:34:54 4774 72.56 34.32 24.15 64.28 1
15:34:55 4775 63.82 83.09 35.45 90.23 1
15:34:56 4776 10.45 68.4 62.23 55.89 1
15:34:57 4777 19.95 17.75 32.48 69.35 1
15:34:58 4778 21.62 2.17 66.06 83.32 1
15:34:59 4779 19.21 67.65 10.53 79.5 1
15:35:00 4780 78.44 4.35 48.36 57.37 1
15:35:01 4781 20.39 22.87 26.64 92.95 1
15:35:02 4782 57.2 50.79 57.23 21.02 1
15:35:03 4783 33.87 92.69 11.25 44.32 1
15:35:04 4784 61.08 73.48 0.21 81.04 1
15:35:05 4785 91.24 32.7 50.38 12.86 1
15:35:06 4786 34.88 16.44 96.19 54.1 1
15:35:07 4787 84.09 6.71 33.59 62.52 1
15:35:08 4788 11.06 81.96 19.89 31.45 1
15:35:09 4789 4.82 46.53 24.4 62.03 1
15:35:10 4790 97.33 81.64 83.05 31.2 1
15:35:11 4791 74.32 94.3 75.53 35.4 1
15:35:12 4792 67.78 75.75 16.43 59.01 1
15:35:13 4793 8.45 66.81 71.88 43.33 1
15:35:14 4794 83.25 68.06 97.43 67.33 1
15:35:15 4795 69.05 78.66 18.31 56.55 1
15:35:16 4796 98.41 20.61 89.38 36.42 1
15:35:17 4797 77.44 62.46 89.36 86.77 1
15:35:18 4798 92.55 86.96 88.64 44.21 1
15:35:19 4799 84.49 91.67 43.58 6 1
15:35:20 4800 89.36 55.03 97.57 17.16 1
15:35:21 4801 42.62 7.14 75.7 65.33 1
15:35:22 4802 84.78 64.79 99.71 53.83 1
15:35:23 4803 43.44 18.02 10.38 41.85 1
15:35:24 4804 38.63 99.76 78.27 16.07 1
15:35:25 4805 62.21 67.63 2.83 54.76 1
15:35:26 4806 54.58 91.47 98.98 39.07 1
15:35:27 4807 83.14 42.55 45.07 72.49 1
15:35:28 4808 97.58 42.64 89.65 40.2 1
15:35:29 4809 49.78 65.35 5.52 34.56 1
15:35:30 4810 30.14 5.23 88.4 73.58 1
15:35:31 4811 23.25 98.78 15.43 61.88 1
15:35:32 4812 98.53 93.7 77.95 60.74 1
15:35:33 4813 61.33 80.79 15.49 15.91 1
15:35:34 4814 72.26 14.46 54.99 55.39 1
15:35:35 4815 57.02 0.06 27.87 54.59 1
15:35:36 4816 42.7 17.52 94.8 92.49 1
15:35:37 4817 82.87 0.32 27.05 13 1
15:35:38 4818 95.9 40.28 51.26 41.73 1
15:35:39 4819 5.55 15.44 86.59 28.8 1
15:35:40 4820 14.21 2.02 90.69 12.74 1
15:35:41 4821 95.72 68.64 73.48 57.05 1
15:35:42 4822 49.42 88.98 72.96 21.67 1
15:35:43 4823 3.44 27.94 77.06 60.47 1
15:35:44 4824 28 4.93 15.06 70.71 1
15:35:45 4825 22.45 9.85 63.2 5.32 1
15:35:46 4826 10.18 90.25 18.33 15.73 1
15:35:47 4827 5.68 4.92 44.54 19.9 1
15:35:48 4828 6.94 35.22 32.64 2.66 1
15:35:49 4829 3.86 6.12 59.71 53.28 1
15:35:50 4830 95.11 32.66 74.96 98.56 1
15:35:51 4831 60.6 52.02 59.02 88.61 1
15:35:52 4832 56.95 74.08 59.31 79.4 1
15:35:53 4833 83.94 22.5 84.72 94.12 1
15:35:54 4834 12.74 3.05 9.85 18.43 1
15:35:55 4835 7.97 54.39 38.34 14.91 1
15:35:56 4836 89.62 70.99 17.57 93.48 1
15:35:57 4837 77.12 77.28 46.76 72.22 1
15:35:58 4838 9.93 21.71 70.78 70.54 1
15:35:59 4839 73.73 29.8 59.14 30.67 1
15:36:00 4840 3.88 18.44 10.07 87.83 1
15:36:01 4841 40.94 94.8 81.94 53.69 1
15:36:02 4842 97.85 91.8 72.13 5.81 1
15:36:03 4843 46.19 10.46 20.72 35.8 1
15:36:04 4844 81.45 38.29 29.27 58.56 1
15:36:05 4845 15.57 76.04 30.78 25.5 1
15:36:06 4846 90.16 68.08 94.83 56.44 1
15:36:07 4847 92.55 37.25 37.95 4.63 1
15:36:08 4848 60.77 43.86 74.02 41.5 1
15:36:09 4849 67.67 8.73 89.07 49.05 1
15:36:10 4850 80.74 89.25 3.95 71.82 1
15:36:11 4851 38.61 72.49 96.93 9.26 1
15:36:12 4852 84.96 31.22 1.01 92.31 1
15:36:13 4853 11.51 52.91 34.09 1.66 1
15:36:14 4854 20.98 28.92 58.11 13.53 1
15:36:15 4855 66.17 96.06 18.17 26.93 1
15:36:16 4856 39.91 92.19 68.44 7.58 1
15:36:17 4857 0.91 57.5 56.64 81.66 1
15:36:18 4858 46.75 60.59 53.47 85.36 1
15:36:19 4859 33.08 50.4 94.62 18.03 1
15:36:20 4860 81.62 95.63 10.33 93.13 1
15:36:21 4861 48.54 44.43 94.8 69.52 1
15:36:22 4862 73.35 52.9 83.06 39.51 1
15:36:23 4863 48.96 1.22 66.45 88.88 1
15:36:24 4864 93.41 34.88 96.46 94.33 1
15:36:25 4865 92.39 53.09 75.98 39.13 1
15:36:26 4866 13.68 29.45 24.48 46.76 1
15:36:27 4867 79.85 19.1 64.79 61.46 1
15:36:28 4868 14.72 75.13 54.59 63.26 1
15:36:29 4869 19.55 49.38 32.78 92.91 1
15:36:30 4870 2.28 15.84 32.42 51.24 1
15:36:31 4871 17.07 98.87 40.11 10.47 1
15:36:32 4872 33.75 36.57 4.8 26.13 1
15:36:33 4873 89.67 80.79 65.27 3.34 1
15:36:34 4874 10.23 89.76 50.11 90.09 1
15:36:35 4875 8.85 14.89 51.55 23.58 1
15:36:36 4876 90.03 6.13 86.85 9.57 1
15:36:37 4877 25.17 28.93 60.32 75.74 1
15:36:38 4878 55.52 19.63 2.47 57.8 1
15:36:39 4879 35.47 34.89 9.03 52.54 1
15:36:40 4880 33.76 49.14 63.02 67.52 1
15:36:41 4881 85.72 67.82 93.65 75.38 1
15:36:42 4882 48.6 58.92 78.73 58.84 1
15:36:43 4883 48.67 28.83 48.92 57.52 1
15:36:44 4884 43.73 0.46 81.11 33.75 1
15:36:45 4885 6.6 67.95 43.33 62.12 1
15:36:46 4886 87.58 45.81 19.91 23.05 1
15:36:47 4887 80.71 28.95 75.59 14.46 1
15:36:48 4888 78.1 38.61 81.98 63.81 1
15:36:49 4889 6.42 75.63 39.19 55.03 1
15:36:50 4890 34.55 17.91 13.86 83.22 1
15:36:51 4891 46.75 62.79 40.74 90.48 1
15:36:52 4892 63.26 21.84 24.22 69.86 1
15:36:53 4893 89.8 67.56 31.98 77.37 1
15:36:54 4894 13.36 51.9 0.41 94.07 1
15:36:55 4895 80.86 76.01 8.52 58.95 1
15:36:56 4896 14.62 90.51 22.76 21.05 1
15:36:57 4897 9.17 57.82 37.17 82.46 1
15:36:58 4898 23.6 42.46 93.65 68.18 1
15:36:59 4899 79.67 26.74 6.98 37.45 1
15:37:00 4900 35.01 15.39 19.11 87.08 1
15:37:01 4901 27.14 49.96 71.58 5.52 1
15:37:02 4902 50.52 60.11 39.97 85.07 1
15:37:03 4903 6.84 23.03 57.16 41.66 1
15:37:04 4904 5.28 72.43 59.98 14.45 1
15:37:05 4905 30.24 97.16 96.91 53.85 1
15:37:06 4906 39.61 90.56 22.03 19.28 1
15:37:07 4907 17.29 29.01 56.73 52.31 1
15:37:08 4908 44.4 75.85 39.38 71.55 1
15:37:09 4909 25.81 10.96 77.07 76.34 1
15:37:10 4910 71.07 17.03 61.41 77.92 1
15:37:11 4911 40.07 18.56 19.57 45.35 1
15:37:12 4912 91 79.56 59.8 21.24 1
15:37:13 4913 76.71 56.71 75.09 16.32 1
15:37:14 4914 47.26 97.12 35.6 64.56 1
15:37:15 4915 26.13 92.34 16.86 70.54 1
15:37:16 4916 41.01 99.51 9.51 8.22 1
15:37:17 4917 68.19 56.25 42.08 94 1
15:37:18 4918 67.21 19.15 70.33 38.28 1
15:37:19 4919 36.18 31.74 16.19 76.26 1
15:37:20 4920 50.31 35.76 21.6 41.3 1
15:37:21 4921 15.32 81.41 62.54 92.04 1
15:37:22 4922 38.12 37.63 8.35 85.39 1
15:37:23 4923 34.75 43.96 49.94 60.88 1
15:37:24 4924 36.29 66.81 31.42 4.47 1
15:37:25 4925 23.05 73.5 98.48 90.27 1
15:37:26 4926 92.65 68.81 28.54 28.83 1
15:37:27 4927 0.54 44.73 5.08 50.85 1
15:37:28 4928 80.5 26.69 92.16 95.83 1
15:37:29 4929 8.1 54.69 87.86 46.22 1
15:37:30 4930 92.32 96.22 31.6 27.07 1
15:37:31 4931 40.17 81.55 87.95 76.47 1
15:37:32 4932 48.35 19.36 80.95 71.41 1
15:37:33 4933 92.87 79.42 61.67 85.51 1
15:37:34 4934 48.22 90.21 14.34 48.77 1
15:37:35 4935 34.94 19.43 99.63 15.44 1
15:37:36 4936 46.12 91.78 11.26 54.23 1
15:37:37 4937 46.46 99.12 0.44 38.78 1
15:37:38 4938 95.33 32.05 65.85 35.5 1
15:37:39 4939 13.59 53.8 11.96 61.95 1
15:37:40 4940 73.17 92.91 33.35 66.03 1
15:37:41 4941 72.33 95.02 51.54 20.55 1
15:37:42 4942 85.23 65.88 69.32 20.16 1
15:37:43 4943 85.32 68.94 35.6 31.43 1
15:37:44 4944 60.72 46.86 85.67 7.17 1
15:37:45 4945 45.98 86.11 45.96 41.31 1
15:37:46 4946 18.16 11.81 76.81 31.75 1
15:37:47 4947 65.62 88.78 93.71 38.78 1
15:37:48 4948 61.69 38.91 76.98 70.61 1
15:37:49 4949 85.5 48.77 62.01 71.77 1
15:37:50 4950 96.21 37.78 86.14 88.18 1
15:37:51 4951 44.07 22.43 41.05 94.86 1
15:37:52 4952 20.86 88.12 16.35 70.78 1
15:37:53 4953 22.99 39.47 35.62 50.83 1
15:37:54 4954 14.27 98.66 88.97 69.55 1
15:37:55 4955 12.54 93.9 21.52 74.24 1
15:37:56 4956 32.8 98.5 44.84 18.29 1
15:37:57 4956 32.8 98.5 44.84 18.29 1
15:37:58 4956 32.8 98.5 44.84 18.29 1
15:37:59 4956 32.8 98.5 44.84 18.29 1
15:38:00 4956 32.8 98.5 44.84 18.29 1
15:38:01 4956 32.8 98.5 44.84 18.29 1
15:38:02 4956 32.8 98.5 44.84 18.29 1
15:38:03 4956 32.8 98.5 44.84 18.29 1
15:38:04 4956 32.8 98.5 44.84 18.29 1
15:38:05 4956 32.8 98.5 44.84 18.29 1
15:38:06 4956 32.8 98.5 44.84 18.29 1
15:38:07 4956 32.8 98.5 44.84 18.29 1
15:38:08 4956 32.8 98.5 44.84 18.29 1
15:38:09 4957 15.37 13.88 9.63 69.65 1
15:38:10 4958 44.14 19.58 59.3 78.49 1
15:38:11 4959 1.24 36.24 67.23 11.98 1
15:38:12 4960 7.61 8.82 37.9 87.61 1
15:38:13 4961 17.3 63.66 35.08 18.65 1
15:38:14 4962 7.85 55.33 76.92 69.25 1
15:38:15 4963 18.16 5.04 15.51 51.37 1
15:38:16 4964 12.13 4.59 67.66 27.51 1
15:38:17 4965 18.48 77.29 97.16 62.62 1
15:38:18 4966 96.87 56.46 41.11 98.12 1
15:38:19 4967 74.77 31.02 29.85 85.83 1
15:38:20 4968 92.7 8.33 10.1 0.31 1
15:38:21 4969 17.16 48 87.92 34.46 1
15:38:22 4970 11.66 23 53.11 19.51 1
15:38:23 4971 78.33 30.02 88.77 96.5 1
15:38:24 4972 35.07 4.27 47.86 47.2 1
15:38:25 4973 85.68 84.49 90.15 33.86 1
15:38:26 4974 8.87 15.52 74.72 27.35 1
15:38:27 4975 92.81 71.87 89.98 89.68 1
15:38:28 4976 28.32 31.08 87.8 21.02 1
15:38:29 4977 39.42 97.9 21.34 56.58 1
15:38:30 4978 45.9 9.25 91.04 57.56 1
15:38:31 4979 32.25 44.15 77.08 10.58 1
15:38:32 4979 32.25 44.15 77.08 10.58 1
15:38:33 4979 32.25 44.15 77.08 10.58 1
15:38:34 4979 32.25 44.15 77.08 10.58 1
15:38:35 4979 32.25 44.15 77.08 10.58 1
15:38:36 4979 32.25 44.15 77.08 10.58 1
15:38:37 4979 32.25 44.15 77.08 10.58 1
15:38:38 4979 32.25 44.15 77.08 10.58 1
15:38:39 4979 32.25 44.15 77.08 10.58 1
15:38:40 4979 32.25 44.15 77.08 10.58 1
15:38:41 4979 32.25 44.15 77.08 10.58 1
15:38:42 4979 32.25 44.15 77.08 10.58 1
15:38:43 4979 32.25 44.15 77.08 10.58 1
15:38:44 4979 32.25 44.15 77.08 10.58 1
15:38:45 4979 32.25 44.15 77.08 10.58 1
15:38:46 4979 32.25 44.15 77.08 10.58 1
15:38:47 4979 32.25 44.15 77.08 10.58 1
15:38:48 4979 32.25 44.15 77.08 10.58 1
15:38:49 4979 32.25 44.15 77.08 10.58 1
15:38:50 4979 32.25 44.15 77.08 10.58 1
15:38:51 4979 32.25 44.15 77.08 10.58 1
15:38:52 4979 32.25 44.15 77.08 10.58 1
15:38:53 4979 32.25 44.15 77.08 10.58 1
15:38:54 4979 32.25 44.15 77.08 10.58 1
15:38:55 4979 32.25 44.15 77.08 10.58 1
15:38:56 4979 32.25 44.15 77.08 10.58 1
15:38:57 4979 32.25 44.15 77.08 10.58 1
15:38:58 4979 32.25 44.15 77.08 10.58 1
15:38:59 4979 32.25 44.15 77.08 10.58 1
15:39:00 4979 32.25 44.15 77.08 10.58 1
15:39:01 4979 32.25 44.15 77.08 10.58 1
15:39:02 4980 31.39 31.28 64.95 17.5 1
15:39:03 4981 35.79 0.7 6.57 56.98 1
15:39:04 4982 32.71 2.46 32.22 1.21 1
15:39:05 4983 78.15 94.99 18.16 74.52 1
15:39:06 4984 44.86 88.17 34.33 29.47 1
15:39:07 4985 41.94 52.72 33.18 29.89 1
15:39:08 4986 8.34 14.78 21.81 33.51 1
15:39:09 4987 43.71 82.14 9.24 75.1 1
15:39:10 4988 13.41 74.2 92.61 49.21 1
15:39:11 4989 74.91 99.18 6.18 7.61 1
15:39:12 4990 1.64 38.4 8.83 79.79 1
15:39:13 4991 33.39 26.99 54.3 78.26 1
15:39:14 4992 15.15 88.64 7.73 57.1 1
15:39:15 4993 41.36 40.91 87 49.7 1
15:39:16 4994 55.69 8.81 83.22 99.41 1
15:39:17 4994 55.69 8.81 83.22 99.41 1
15:39:18 4994 55.69 8.81 83.22 99.41 1
15:39:19 4994 55.69 8.81 83.22 99.41 1
15:39:20 4995 0 6.84 90.07 43.47 1
15:39:21 4996 0 76.2 31.65 88.7 1
15:39:22 4997 0 72.71 83.55 19.49 1
15:39:23 4998 0 99.91 90.27 83.82 1
15:39:24 4999 0 25.89 34.64 53.65 1
15:39:25 4999 0 25.89 34.64 53.65 1
15:39:26 4999 0 25.89 34.64 53.65 1
15:39:27 4999 0 25.89 34.64 53.65 1
15:39:28 4999 0 25.89 34.64 53.65 1
15:39:29 4999 0 25.89 34.64 53.65 1
15:39:30 4999 0 25.89 34.64 53.65 1
15:39:31 4999 0 25.89 34.64 53.65 1
15:39:33 4999 0 25.89 34.64 53.65 1
15:39:34 4999 0 25.89 34.64 53.65 1
15:39:35 4999 0 25.89 34.64 53.65 1
15:39:36 4999 0 25.89 34.64 53.65 1
15:39:37 4999 0 25.89 34.64 53.65 1
15:39:38 5000 0 61.24 8.28 31.51 1
15:39:39 5001 0 61.83 43.51 33.66 1
15:39:40 5002 0 50.43 66.19 55.8 1
15:39:41 5003 0 4.33 96.47 11.82 1
15:39:42 5004 0 58.15 37.92 86.17 1
15:39:43 5005 0 40.77 13.42 72.41 1
15:39:44 5006 0 64.69 14.14 66.73 1
15:39:45 5007 0 4.28 0.59 79.97 1
15:39:46 5008 0 8.87 11.47 17.8 1
15:39:47 5009 0 54.99 51.46 19.09 1
15:39:48 5010 0 0 74.9 86.26 1
15:39:49 5011 0 0 98.09 96.61 1
15:39:50 5012 0 0 82.77 6.02 1
15:39:51 5013 0 0 78.44 57.83 1
15:39:52 5014 0 0 24.56 10.04 1
15:39:53 5015 0 0 90.01 62.4 1
15:39:54 5016 0 0 80.2 4.73 1
15:39:55 5017 0 0 23.83 61.89 1
15:39:56 5018 0 0 48.14 71.27 1
15:39:57 5019 0 0 67.88 99.6 1
15:39:58 5020 0 0 5.62 59 1
15:39:59 5021 0 0 16.83 7.71 1
15:40:00 5022 0 0 17.75 73.52 1
15:40:01 5023 0 0 35.91 0.59 1
15:40:02 5024 0 0 5.33 65.71 1
15:40:03 5025 0 0 27.59 97.06 1
15:40:04 5026 0 0 68.32 97.99 1
15:40:05 5027 0 0 97.59 4.17 1
15:40:06 5028 0 0 63.18 33.68 1
15:40:07 5029 0 0 41.39 63.91 1
15:40:08 5030 0 0 37.42 87.98 1
15:40:09 5031 0 0 88.58 76.15 1
15:40:10 5032 89.44 93.91 41.86 37.19 1
15:40:11 5033 23.07 69.45 34.25 50.97 1
15:40:12 5034 45.18 2.57 48.95 67.14 1
15:40:13 5035 38.77 46.54 71.31 25.6 1
15:40:14 5036 49.74 34.49 59.29 37 1
15:40:15 5037 14.5 0.67 0.91 35.92 1
15:40:16 5038 59.82 38.33 23.89 26.72 1
15:40:17 5039 11.66 12.46 2.86 1.1 1
15:40:18 5040 6.37 44.72 38.3 29.45 1
15:40:19 5041 14.17 72.55 80.42 59.36 1
15:40:20 5042 75.12 29.37 26.49 13.88 1
15:40:21 5043 75.91 97.81 39.49 25.65 1
15:40:22 5044 32.29 98.78 62.65 46.79 1
15:40:23 5045 99.46 63.57 82.72 59.27 1
15:40:24 5046 1.9 6.61 85.99 13.57 1
15:40:25 5047 19.08 88.86 14.67 25.45 1
15:40:26 5048 33.58 52.98 54.9 47.75 1
15:40:27 5049 25.52 35.32 7.1 0.64 1
15:40:28 5050 64.7 33.6 14.53 40.6 1
15:40:29 5051 31.4 54.03 66.26 63.69 1
15:40:30 5052 74.17 65.84 7.07 9.23 1
15:40:31 5053 70.11 54.94 56.44 78.99 1
15:40:32 5054 70.46 31.15 6.33 63.27 1
